Address,Parcel ID,Council_District,Commercial Building,Latitude,Longitude,Location,Neighborhood
19359 Ferguson,22063614.001,2,No,42.433347,-83.211083,"location
(42.433347, -83.211083)",Greenfield
2131 Leland,09001997.,5,No,42.357631,-83.039077,"location
(42.357631, -83.039077)",McDougall-Hunt
641 Westminster,03002653.,5,No,42.388707,-83.075068,"location
(42.388707, -83.075068)",North End
20031 Bloom,13015379-80,3,No,42.443004,-83.049846,"location
(42.443004, -83.049846)",Farwell
12293 Littlefield,22027428.,7,No,42.37874,-83.176106,"location
(42.37874, -83.176106)",Pride Area Community
10054 Mansfield,22057052.,7,No,42.369953,-83.203109,"location
(42.369953, -83.203109)",Joy Community
8554 American,16023677.,6,No,42.357797,-83.143987,"location
(42.357797, -83.143987)",Midwest
18185 Fielding,22102955.,1,No,42.422774,-83.24431,"location
(42.422774, -83.24431)",Holcomb Community
12134 Winthrop,22051706.,7,No,42.376662,-83.198565,"location
(42.376662, -83.198565)",Plymouth-I96
1933 Clements,08004513.,2,No,42.396654,-83.114289,"location
(42.396654, -83.114289)",Oakman Blvd Community
17208 Patton,22104060.,1,No,42.416601,-83.244468,"location
(42.416601, -83.244468)",Holcomb Community
21179 Pickford,22015475.,1,No,42.424026,-83.251115,"location
(42.424026, -83.251115)",Holcomb Community
21218 Pickford,22015558.,1,No,42.42452,-83.251804,"location
(42.42452, -83.251804)",Holcomb Community
8049 Wykes,16022460.,6,No,42.352827,-83.14208,"location
(42.352827, -83.14208)",Midwest
21373 Karl,22015367.,1,No,42.422694,-83.252805,"location
(42.422694, -83.252805)",Holcomb Community
21670 Bennett,22014492.,1,No,42.419851,-83.256856,"location
(42.419851, -83.256856)",Holcomb Community
9598 Rutherford,22055748.,7,No,42.366748,-83.201776,"location
(42.366748, -83.201776)",Joy Community
8243 Ashton,22075865.,7,No,42.353064,-83.21784,"location
(42.353064, -83.21784)",Warrendale
20026 Lahser,22113547-8,1,No,42.438447,-83.258255,"location
(42.438447, -83.258255)",Evergreen Lahser 7/8
11344 Mansfield,22057059.,7,No,42.370814,-83.203138,"location
(42.370814, -83.203138)",Joy Community
11360 Mansfield,22057061.,7,No,42.371006,-83.203144,"location
(42.371006, -83.203144)",Joy Community
11430 Mansfield,22057071.,7,No,42.371967,-83.203179,"location
(42.371967, -83.203179)",Joy Community
11011 Wilshire,21008514.,4,No,42.404916,-82.994421,"location
(42.404916, -82.994421)",Wade
3765 Pasadena,14005732.,2,No,42.391401,-83.133521,"location
(42.391401, -83.133521)",Oakman Blvd Community
3806 W Davison,14005495.002L,7,No,42.389314,-83.132971,"location
(42.389314, -83.132971)",Oakman Blvd Community
7681 Heyden,22099964.,7,No,42.347978,-83.238364,"location
(42.347978, -83.238364)",Warrendale
13675 Saratoga,21019134.,3,No,42.432497,-82.983505,"location
(42.432497, -82.983505)",Franklin
18937 Mapleview,21029461.,3,No,42.433703,-82.984171,"location
(42.433703, -82.984171)",Franklin
18936 Mapleview,21029419.,3,No,42.433719,-82.983488,"location
(42.433719, -82.983488)",Franklin
18959 Mapleview,21029458.,3,No,42.434032,-82.984181,"location
(42.434032, -82.984181)",Franklin
7749 Auburn,22092929.,7,No,42.348913,-83.233504,"location
(42.348913, -83.233504)",Warrendale
18508 Hickory,21030245.,3,No,42.431026,-82.987058,"location
(42.431026, -82.987058)",Franklin
12146 N Martindale,14007684.,7,No,42.380325,-83.133046,"location
(42.380325, -83.133046)",Nardin Park
10029 Montrose,22053346.,7,No,42.369637,-83.200186,"location
(42.369637, -83.200186)",Joy Community
9540 Forrer,22053711.,7,No,42.366001,-83.200572,"location
(42.366001, -83.200572)",Joy Community
12739 Tuller,16027189-90,7,No,42.383008,-83.146598,"location
(42.383008, -83.146598)",Oakman Blvd Community
2251 Monterey,08003617.,5,No,42.387133,-83.110886,"location
(42.387133, -83.110886)",Dexter-Linwood
2023 Monterey,08003608.,5,No,42.387526,-83.109826,"location
(42.387526, -83.109826)",Dexter-Linwood
13117 La Salle Blvd,10008809.,5,No,42.392222,-83.118268,"location
(42.392222, -83.118268)",Dexter-Linwood
4120 Central,18009750.,6,No,42.32605,-83.133647,"location
(42.32605, -83.133647)",Claytown
12399 Duchess,21057851.,4,No,42.429235,-82.953404,"location
(42.429235, -82.953404)",Moross-Morang
14452 Linnhurst,21018430.,4,No,42.431119,-82.974089,"location
(42.431119, -82.974089)",Mapleridge
14505 Promenade,21009152.,4,No,42.414117,-82.968398,"location
(42.414117, -82.968398)",Outer Drive-Hayes
8860 Monica,16020879.,6,No,42.360257,-83.140349,"location
(42.360257, -83.140349)",Midwest
8047 St Marys,22059411-2,7,No,42.351494,-83.204318,"location
(42.351494, -83.204318)",Warren Ave Community
12143 Winthrop,22052485.,7,No,42.37675,-83.19927,"location
(42.37675, -83.19927)",Plymouth-I96
15494 Wildemere,12005751.,2,No,42.406014,-83.132198,"location
(42.406014, -83.132198)",Pilgrim Village
8150 Mandalay,16018580.,6,No,42.354157,-83.138044,"location
(42.354157, -83.138044)",Midwest
19405 Tireman,22001280-1,7,No,42.350173,-83.230954,"location
(42.350173, -83.230954)",Warrendale
1949 Lawley,09006050.,3,No,42.408172,-83.07537,"location
(42.408172, -83.07537)",Campau/Banglatown
14826 Prest,22048590.,1,No,42.397189,-83.196988,"location
(42.397189, -83.196988)",Hubbell-Lyndon
15787 Alden,12011260.,2,No,42.40774,-83.130861,"location
(42.40774, -83.130861)",Pilgrim Village
14627 Prairie,16023384.,7,No,42.397233,-83.144879,"location
(42.397233, -83.144879)",Chalfonte
15786 Wisconsin,16034730.,2,No,42.407598,-83.156324,"location
(42.407598, -83.156324)",Fitzgerald/Marygrove
17336 Edinborough,22090921.,1,No,42.418117,-83.233696,"location
(42.418117, -83.233696)",Evergreen-Outer Drive
7338 Minock,22090505.,7,No,42.345227,-83.231449,"location
(42.345227, -83.231449)",Warrendale
1939 Elmhurst,08003513.,5,No,42.387275,-83.107902,"location
(42.387275, -83.107902)",Dexter-Linwood
11320 Mettetal,22059736.,7,No,42.370408,-83.20555,"location
(42.370408, -83.20555)",Joy Community
15818 Lauder,22041964.,1,No,42.407498,-83.191268,"location
(42.407498, -83.191268)",Belmont
15711 Freeland,22036193.,1,No,42.405749,-83.185949,"location
(42.405749, -83.185949)",Bethune Community
2994 Elmhurst,12003650.,5,No,42.383067,-83.120847,"location
(42.383067, -83.120847)",Dexter-Linwood
13515 Greiner,21020542.,3,No,42.427939,-82.985638,"location
(42.427939, -82.985638)",Franklin
2201 Monterey,08003609.,5,No,42.387428,-83.110091,"location
(42.387428, -83.110091)",Dexter-Linwood
3244 Elmhurst,12003636.,5,No,42.382377,-83.122719,"location
(42.382377, -83.122719)",Dexter-Linwood
12049 Otsego,14007212.,7,No,42.379304,-83.131837,"location
(42.379304, -83.131837)",Nardin Park
18462 Hickory,21030238.,3,No,42.430392,-82.987034,"location
(42.430392, -82.987034)",Franklin
12650 Robson,22043547.,1,No,42.380766,-83.191955,"location
(42.380766, -83.191955)",Schoolcraft Southfield
4266 Duane,14004282.,7,No,42.379707,-83.131157,"location
(42.379707, -83.131157)",Nardin Park
18920 Ferguson,22063391.,2,No,42.428815,-83.210239,"location
(42.428815, -83.210239)",College Park
6879 Rutland,22069104.,7,No,42.342337,-83.212528,"location
(42.342337, -83.212528)",Warren Ave Community
3784 Northwestern,14002456.,5,No,42.35851,-83.111731,"location
(42.35851, -83.111731)",Petoskey-Otsego
12434 Maine,09012336.,3,No,42.408813,-83.067589,"location
(42.408813, -83.067589)",Campau/Banglatown
9060 Trinity,22108322.,7,No,42.360083,-83.246596,"location
(42.360083, -83.246596)",Franklin Park
9200 Burt Rd,22107364.,7,No,42.361058,-83.245401,"location
(42.361058, -83.245401)",Franklin Park
9036 Burt Rd,22107352.,7,No,42.359751,-83.245318,"location
(42.359751, -83.245318)",Franklin Park
9048 Pierson,22106235.,7,No,42.359916,-83.244136,"location
(42.359916, -83.244136)",Franklin Park
9264 Pierson,22106258.,7,No,42.362357,-83.24422,"location
(42.362357, -83.24422)",Franklin Park
9383 Pierson,22107167.,7,No,42.363918,-83.245069,"location
(42.363918, -83.245069)",Franklin Park
11322 Montrose,22052948.,7,No,42.370573,-83.199533,"location
(42.370573, -83.199533)",Joy Community
8628 Kentucky,18015690.001,7,No,42.35845,-83.156385,"location
(42.35845, -83.156385)",Barton-McFarland
11401 Minden,21013416.,4,No,42.414413,-83.003334,"location
(42.414413, -83.003334)",LaSalle College Park
13801 Rossini Drive,21024883.,3,No,42.443413,-82.982794,"location
(42.443413, -82.982794)",Mohican Regent
14602 Rochelle,21015170.,4,No,42.422882,-82.972284,"location
(42.422882, -82.972284)",Mapleridge
20244 Gallagher,13023258.,3,No,42.444724,-83.070637,"location
(42.444724, -83.070637)",Butler
19477 Concord,15011350.,3,No,42.438362,-83.033359,"location
(42.438362, -83.033359)",Nortown
19457 Helen,15009345.,3,No,42.438088,-83.032266,"location
(42.438088, -83.032266)",Nortown
19339 Helen,15009362-3,3,No,42.436445,-83.032201,"location
(42.436445, -83.032201)",Nortown
19309 Helen,15009367.,3,No,42.436061,-83.032186,"location
(42.436061, -83.032186)",Nortown
19158 Helen,15009159.,3,No,42.434766,-83.031521,"location
(42.434766, -83.031521)",Nortown
19180 Carrie,15008276.,3,No,42.435074,-83.030479,"location
(42.435074, -83.030479)",Nortown
19314 Carrie,15008286.,3,No,42.436168,-83.03052,"location
(42.436168, -83.03052)",Nortown
19356 Carrie,15008292.,3,No,42.436738,-83.030545,"location
(42.436738, -83.030545)",Nortown
8401 Patton,22104851.,7,No,42.35394,-83.242251,"location
(42.35394, -83.242251)",Warrendale
18741 Sawyer,22000958-9,7,No,42.346728,-83.224134,"location
(42.346728, -83.224134)",Warrendale
9276 Stout,22101033.,7,No,42.362705,-83.239281,"location
(42.362705, -83.239281)",Franklin Park
9019 Stout,22102043.,7,No,42.359593,-83.239967,"location
(42.359593, -83.239967)",Franklin Park
8911 Stout,22102046.,7,No,42.359141,-83.239962,"location
(42.359141, -83.239962)",Franklin Park
20134 Concord,15011237.,3,No,42.444031,-83.032831,"location
(42.444031, -83.032831)",Sherwood
19691 Carrie,15008426.,3,No,42.440045,-83.031284,"location
(42.440045, -83.031284)",Nortown
19666 Carrie,15008308.,3,No,42.439713,-83.030648,"location
(42.439713, -83.030648)",Nortown
19658 Carrie,15008307.,3,No,42.439604,-83.030644,"location
(42.439604, -83.030644)",Nortown
19600 Carrie,15008300.,3,No,42.438848,-83.030616,"location
(42.438848, -83.030616)",Nortown
19233 Rogge,15006680.,3,No,42.43576,-83.03007,"location
(42.43576, -83.03007)",Nortown
19349 Rogge,15006673.,3,No,42.436643,-83.030103,"location
(42.436643, -83.030103)",Nortown
19374 Rogge,15006517.,3,No,42.437031,-83.029493,"location
(42.437031, -83.029493)",Nortown
19377 Rogge,15006669.,3,No,42.437026,-83.030118,"location
(42.437026, -83.030118)",Nortown
19624 Rogge,15006524.,3,No,42.439186,-83.02955,"location
(42.439186, -83.02955)",Nortown
19128 Cliff,15006382.,3,No,42.434396,-83.028197,"location
(42.434396, -83.028197)",Nortown
19335 Spencer,15006117.,3,No,42.436527,-83.026643,"location
(42.436527, -83.026643)",Nortown
19145 Spencer,15006134-5,3,No,42.434659,-83.026569,"location
(42.434659, -83.026569)",Nortown
19147 Stotter,15005894.,3,No,42.434681,-83.025576,"location
(42.434681, -83.025576)",Nortown
19208 Stotter,15005669.,3,No,42.435516,-83.025052,"location
(42.435516, -83.025052)",Nortown
19207 Stotter,15005886.,3,No,42.435511,-83.025607,"location
(42.435511, -83.025607)",Nortown
19321 Stotter,15005878-9,3,No,42.436359,-83.025638,"location
(42.436359, -83.025638)",Nortown
19353 Stotter,15005873.,3,No,42.436791,-83.025654,"location
(42.436791, -83.025654)",Nortown
19423 Stotter,15005862.,3,No,42.437723,-83.025723,"location
(42.437723, -83.025723)",Nortown
19465 Stotter,15005856.,3,No,42.438316,-83.025743,"location
(42.438316, -83.025743)",Nortown
19481 Stotter,15005854.,3,No,42.438513,-83.025749,"location
(42.438513, -83.025749)",Nortown
8855 Heyden,22099940.,7,No,42.358393,-83.238754,"location
(42.358393, -83.238754)",Franklin Park
19383 Spencer,15006109-10,3,No,42.437179,-83.02667,"location
(42.437179, -83.02667)",Nortown
20464 Keating,09023937.,3,No,42.445596,-83.10033,"location
(42.445596, -83.10033)",Nolan
20472 Keating,09023938.,3,No,42.445691,-83.100334,"location
(42.445691, -83.100334)",Nolan
9251 Vaughan,22098519-20,7,No,42.362178,-83.237584,"location
(42.362178, -83.237584)",Franklin Park
9003 Vaughan,22098547.,7,No,42.359447,-83.237569,"location
(42.359447, -83.237569)",Franklin Park
9300 Trinity,22108340.,7,No,42.362806,-83.246704,"location
(42.362806, -83.246704)",Franklin Park
8829 Third,04002277.001,5,No,42.378477,-83.086601,"location
(42.378477, -83.086601)",Piety Hill
15860 Rockdale,22114260.,1,No,42.406593,-83.25801,"location
(42.406593, -83.25801)",Brightmoor
19616 Hoover,21036303.,3,No,42.438988,-83.004504,"location
(42.438988, -83.004504)",Pulaski
9346 Plainview,22093763.,7,No,42.36364,-83.234431,"location
(42.36364, -83.234431)",Franklin Park
15881 Rockdale,22114329.,1,No,42.406867,-83.258696,"location
(42.406867, -83.258696)",Brightmoor
18037 Schoenherr,21029836.,3,No,42.428317,-82.98517,"location
(42.428317, -82.98517)",Franklin
4781 Belvidere,19007841.,5,No,42.379287,-83.000958,"location
(42.379287, -83.000958)",Gratiot Woods
13590 Riverview,22121804.,1,No,42.384755,-83.273146,"location
(42.384755, -83.273146)",Castle Rouge
19965 Carrie,15008417.,3,No,42.442187,-83.030992,"location
(42.442187, -83.030992)",Sherwood
20006 Carrie,15008325.,3,No,42.442774,-83.030337,"location
(42.442774, -83.030337)",Sherwood
20032 Carrie,15008328.,3,No,42.443145,-83.030351,"location
(42.443145, -83.030351)",Sherwood
20127 Carrie,15008402.,3,No,42.44397,-83.031068,"location
(42.44397, -83.031068)",Sherwood
8910 Auburn,22092286.,7,No,42.359249,-83.233175,"location
(42.359249, -83.233175)",Franklin Park
20134 Carrie,15008335.,3,No,42.444094,-83.030395,"location
(42.444094, -83.030395)",Sherwood
20458 Carrie,15008358.,3,No,42.446873,-83.0305,"location
(42.446873, -83.0305)",Sherwood
9362 Auburn,22092329.,7,No,42.363857,-83.233226,"location
(42.363857, -83.233226)",Franklin Park
942 Glynn Ct,04002768.,5,No,42.385692,-83.094311,"location
(42.385692, -83.094311)",Gateway Community
9035 Minock,22091466-7,7,No,42.359919,-83.232667,"location
(42.359919, -83.232667)",Franklin Park
9025 Minock,22091468.,7,No,42.359802,-83.232666,"location
(42.359802, -83.232666)",Franklin Park
9243 Patton,22104783.,7,No,42.361941,-83.242474,"location
(42.361941, -83.242474)",Franklin Park
19976 Helen,15009221.,3,No,42.442253,-83.031545,"location
(42.442253, -83.031545)",Sherwood
20041 Helen,15009310.,3,No,42.443112,-83.032263,"location
(42.443112, -83.032263)",Sherwood
20056 Helen,15009231.,3,No,42.443363,-83.03159,"location
(42.443363, -83.03159)",Sherwood
20109 Helen,15009306.,3,No,42.443714,-83.032287,"location
(42.443714, -83.032287)",Sherwood
20517 Concord,15011273.,3,No,42.447561,-83.033615,"location
(42.447561, -83.033615)",Sherwood
20484 Concord,15011264.,3,No,42.447081,-83.033603,"location
(42.447081, -83.033603)",Sherwood
20475 Concord,15011279.,3,No,42.446985,-83.033601,"location
(42.446985, -83.033601)",Sherwood
20458 Concord,15011261.,3,No,42.44681,-83.032931,"location
(42.44681, -83.032931)",Sherwood
20256 Concord,15011252.,3,No,42.445677,-83.032897,"location
(42.445677, -83.032897)",Sherwood
3883 Holcomb,19008719.,5,No,42.373364,-82.997936,"location
(42.373364, -82.997936)",Gratiot Woods
4508 Holcomb,19008248.,5,No,42.376675,-82.999657,"location
(42.376675, -82.999657)",Gratiot Woods
9028 Stout,22101004.,7,No,42.359754,-83.239259,"location
(42.359754, -83.239259)",Franklin Park
12032 Monica,16021001.,7,No,42.376654,-83.142059,"location
(42.376654, -83.142059)",Oakman Blvd Community
20201 Concord,15011299.,3,No,42.444915,-83.033539,"location
(42.444915, -83.033539)",Sherwood
4757 Mcclellan,19007168.,5,No,42.379356,-82.99967,"location
(42.379356, -82.99967)",Gratiot Woods
19164 Packard,15006145.,3,No,42.434915,-83.027031,"location
(42.434915, -83.027031)",Nortown
2247 Lothrop,10001089.001,5,No,42.362946,-83.096012,"location
(42.362946, -83.096012)",LaSalle Gardens
2225 Lothrop,10001086.,5,No,42.363068,-83.095681,"location
(42.363068, -83.095681)",LaSalle Gardens
9214 Heyden,22098932.,7,No,42.361415,-83.238067,"location
(42.361415, -83.238067)",Franklin Park
4727 Baldwin,17011529.,5,No,42.373388,-83.013976,"location
(42.373388, -83.013976)",Gratiot-Grand
9101 Vaughan,22098533.,7,No,42.360767,-83.237577,"location
(42.360767, -83.237577)",Franklin Park
2223 Fischer,17006064.,5,No,42.362563,-82.994512,"location
(42.362563, -82.994512)",East Village
12630 Riverdale Dr,22120612.,1,No,42.379372,-83.269329,"location
(42.379372, -83.269329)",Castle Rouge
15701 Vaughan,22098273.,1,No,42.404398,-83.238947,"location
(42.404398, -83.238947)",Brightmoor
4848 Seyburn,17010758.,5,No,42.375443,-83.013224,"location
(42.375443, -83.013224)",Gratiot-Grand
9363 Plainview,22094639.,7,No,42.363818,-83.235129,"location
(42.363818, -83.235129)",Franklin Park
2527 Lamothe,10001205.,5,No,42.36268,-83.100779,"location
(42.36268, -83.100779)",LaSalle Gardens
9009 Auburn,22092844.,7,No,42.359561,-83.233896,"location
(42.359561, -83.233896)",Franklin Park
19954 Lahser,22113535-6,1,No,42.437603,-83.258224,"location
(42.437603, -83.258224)",Evergreen Lahser 7/8
2496 Blaine,10002011.,5,No,42.370475,-83.105168,"location
(42.370475, -83.105168)",North LaSalle
21589 W Davison,22008556.,1,No,42.383396,-83.254246,"location
(42.383396, -83.254246)",Brightmoor
1162 Newport,21053716.,4,No,42.374321,-82.947411,"location
(42.374321, -82.947411)",Riverbend
3965 Sheridan,17013265-6,5,No,42.368262,-83.013135,"location
(42.368262, -83.013135)",Gratiot-Grand
14034 Southfield,22073233.,1,No,42.388657,-83.217106,"location
(42.388657, -83.217106)",Grandmont
427 Marlborough,21059848.,4,No,42.365692,-82.938805,"location
(42.365692, -82.938805)",Jefferson Chalmers
8047 Dayton,20009820.,6,No,42.339143,-83.147838,"location
(42.339143, -83.147838)",Claytown
8359 Carbondale,16016611.,6,No,42.355056,-83.13703,"location
(42.355056, -83.13703)",Midwest
8835 Ashton,22075825.,7,No,42.35847,-83.218061,"location
(42.35847, -83.218061)",Franklin Park
9073 Ashton,22075804.,7,No,42.360669,-83.218136,"location
(42.360669, -83.218136)",Franklin Park
9092 Artesian,22084356.,7,No,42.360827,-83.225869,"location
(42.360827, -83.225869)",Franklin Park
5058 Dickerson,21049111.,4,No,42.393478,-82.967292,"location
(42.393478, -82.967292)",Chandler Park
4019 Field,15007359.,5,No,42.368604,-83.01468,"location
(42.368604, -83.01468)",Gratiot-Grand
5978 Belvidere,19007685.,5,No,42.388956,-83.006979,"location
(42.388956, -83.006979)",Gratiot Woods
2029 Gladstone,08002434.,5,No,42.372876,-83.100014,"location
(42.372876, -83.100014)",North LaSalle
2003 Gladstone,08002430.,5,No,42.37305,-83.099552,"location
(42.37305, -83.099552)",North LaSalle
1981 Gladstone,08002427.,5,No,42.37318,-83.099205,"location
(42.37318, -83.099205)",North LaSalle
561 Conner,21046512.,4,No,42.362975,-82.954707,"location
(42.362975, -82.954707)",Jefferson Chalmers
